id,ra_hours,dec_degrees,magnitude,bv
3260,0.692933,65.868215,6.95,0.579
3262,0.693343,24.629008,6.06,0.298
3271,0.69621,-56.501315,5.72,0.131
3281,0.699309,-43.12482,7.06,0.365
3282,0.699387,59.914714,7.42,0.279
3286,0.700397,40.688258,7.03,0.452
3292,0.700953,66.147592,5.83,1.042
3293,0.701081,50.512526,4.8,-0.105
3309,0.704045,-11.804869,6.78,1.348
3316,0.706071,43.937378,7.33,1.043
3323,0.707869,-65.46803,5.38,0.515
3324,0.708046,27.642911,7.2,0.343
3327,0.708618,58.753411,6.18,-0.004
3337,0.710427,-36.022156,7.07,1.605
3339,0.710553,52.337154,6.94,0.059
3341,0.711117,71.365895,7.22,0.019
3344,0.711485,-65.608495,7.01,0.192
3345,0.711609,-60.262807,5.99,1.318
3347,0.711914,-38.463483,6.05,-0.024
3353,0.713225,30.102583,7.37,1.077
3358,0.713603,45.929529,7.06,1.52
3360,0.713907,64.29128,7.28,0.637
3362,0.714095,-9.921691,6.63,0.529
3364,0.714653,16.662464,6.56,1.181
3378,0.717176,-3.856265,7.22,0.435
3392,0.721525,-45.181336,6.98,1.046
3395,0.721903,-6.336802,7.42,1.333
3398,0.722567,-57.46306,4.36,0.024
3407,0.724466,47.024546,4.95,0.17
3413,0.72649,-17.986605,2.04,1.019
3429,0.73058,-12.011813,6.01,1.107
3431,0.731185,33.310715,6.92,0.311
3437,0.733159,49.070439,7.1,1.05
3438,0.734166,70.823426,6.75,0.921
3447,0.736457,46.235555,7.49,0.475
3448,0.7365,-10.60955,4.77,0.998
3449,0.736683,-38.421686,5.9,1.144
3452,0.737329,-49.385893,6.86,0.139
3471,0.740612,47.863984,5.66,-0.113
3481,0.742107,-62.497591,6.06,0.446
3482,0.743154,-78.082189,6.61,1.079
3486,0.743663,40.679363,7.18,1.613
3490,0.744205,-65.649522,6.55,0.655
3496,0.74542,48.284364,4.48,-0.069
3497,0.745666,-22.006135,5.22,0.35
3501,0.746639,67.158181,6.9,0.492
3509,0.748511,-63.19662,6.94,1.504
3513,0.749187,-42.676558,5.94,0.297
3518,0.749876,-12.144344,7.24,1.059
3519,0.749959,-53.714895,6.15,0.524
3524,0.750668,62.528604,6.62,1.33
3525,0.751102,75.937798,7.19,0.76
3532,0.753044,0.25328,7.01,0.537
3533,0.753563,23.590788,7.4,0.001
3536,0.754774,55.221396,5.41,0.022
3544,0.756702,-4.62916,6.15,1.652
3551,0.757969,-12.88081,6.15,0.603
3564,0.760862,74.988073,5.64,0.078
3568,0.761585,-16.42422,6.47,0.314
3575,0.76265,-47.551985,5.8,0.635
3576,0.762764,56.774887,6.95,0.414
3577,0.76292,26.17304,7.41,1.52
3585,0.766453,-16.652551,7.27,0.448
3596,0.769669,44.861497,6.03,-0.063
3599,0.769929,-22.522097,5.49,0.978
3603,0.770847,55.305381,6.51,0.181
3610,0.77343,30.942642,7.15,0.964
3611,0.773706,-57.927642,7.23,1.17
3612,0.774177,30.951566,7.34,1.122
3624,0.775822,15.475504,5.36,1.559
3626,0.776467,-58.04853,7.39,1.564
3628,0.777021,-30.190936,6.81,1.225
3630,0.777166,46.893784,6.86,1.2
3632,0.777313,69.325408,6.39,0.424
3641,0.778462,59.574539,6.41,1.081
3642,0.779121,21.624329,6.95,0.561
3654,0.781041,46.363614,7.48,0.717
3664,0.783291,-24.216704,7.5,0.231
3667,0.783738,11.973849,5.51,0.987
3677,0.787118,19.578702,6.11,0.27
3685,0.788981,24.267178,4.08,1.1
3689,0.789898,6.740956,5.98,0.941
3700,0.793583,-2.321864,7.17,1.537
3707,0.7948,-31.352965,7.09,1.394
3709,0.795339,-18.061339,5.7,1.3
3711,0.795837,26.291654,6.93,1.085
3713,0.796119,74.847573,5.42,-0.066
3722,0.798562,20.925346,6.51,0.521
3728,0.79973,51.444753,6.86,0.1
3733,0.800296,-21.722492,5.57,-0.058
3742,0.802487,72.674482,5.86,1.01
3747,0.803241,65.11961,6.91,0.95
3752,0.804836,7.299928,5.92,1.104
3759,0.806382,5.280615,5.74,0.89
3773,0.809777,-74.923438,5.09,1.345
3778,0.811373,7.585079,4.44,1.5
3779,0.811417,52.100811,6.82,0.844
3780,0.811462,-28.495431,6.78,0.348
3788,0.812947,78.467251,7.11,0.972
3793,0.813892,50.968168,4.9,-0.091
3799,0.815758,-46.697648,6.28,0.897
3802,0.816308,16.940644,5.07,0.502
3813,0.817961,14.809203,6.95,1.519
3814,0.81826,57.815187,3.46,0.587
3816,0.818392,-21.151134,7.04,0.907
3821,0.819358,28.719274,7.18,0.932
3824,0.82052,57.07502,7.12,1.722
3825,0.82054,-24.136672,5.9,0.944
3831,0.821154,41.081762,7.06,1.018
3841,0.823782,-13.561274,5.59,1.325
3842,0.824094,-23.212483,7.15,0.769
3846,0.825315,46.510961,7.18,1.019
3848,0.825953,-23.362144,6.27,0.132
3855,0.827007,47.763927,6.66,0.277
3871,0.830234,41.078911,4.53,-0.136
3875,0.831433,27.710286,5.55,0.398
3879,0.831932,-0.224138,6.64,1.37
3884,0.832296,-57.386246,7.19,1.558
3887,0.832928,34.974176,7.26,0.609
3891,0.83396,70.774166,6.9,-0.055
3893,0.834379,-43.394921,6.49,0.286
3895,0.834625,81.967228,7.38,1.084
3899,0.835443,-10.644326,5.17,0.514
3904,0.837425,28.368984,7.23,1.096
3909,0.838403,45.002258,6.13,0.043
3936,0.844049,25.584931,7.21,0.903
3939,0.844768,-50.986816,5.24,0.356
3941,0.845442,64.247549,5.35,0.528
3952,0.847896,-71.151433,6.86,0.447
3954,0.848913,77.953527,6.76,0.274
3955,0.849263,51.508032,6.38,0.307
3969,0.853013,-5.039278,6.98,0.663
3971,0.853406,38.042206,7.15,1.345
3978,0.854551,61.805494,6.04,1.88
3982,0.85509,3.38502,6.39,1.069
3985,0.85552,-9.405543,6.89,0.49
3989,0.856135,-38.52883,7.14,0.593
3995,0.856919,32.657075,7.28,0.559
3996,0.857203,63.781169,6.87,0.494
4007,0.858372,41.231859,7.26,-0.022
4011,0.85908,-3.143125,7.25,0.122
4013,0.859386,51.571427,6.22,0.032
4015,0.859691,12.78477,6.7,0.339
4020,0.860276,22.623442,7.14,1.028
4021,0.860366,-8.81834,7.23,1.422
4028,0.863071,48.05657,7.49,1.103
4039,0.86449,-43.70903,6.89,0.362
4041,0.865135,50.774636,7.4,1.087
4048,0.865859,33.889981,6.87,1.375
4062,0.870226,-22.617256,7.13,0.53
4075,0.873477,-69.503764,6.67,0.518
4077,0.874493,21.409939,7.28,0.493
4079,0.874686,13.64878,7.38,0.077
4090,0.877223,45.133404,7.44,1.534
4095,0.877951,-24.005844,5.47,1.275
4096,0.87795,-21.438666,7.44,1.633
4105,0.879229,68.865801,7.2,0.1
4117,0.881047,40.24557,6.76,0.595
4119,0.881493,38.548831,6.7,0.028
4137,0.883471,-1.14426,4.78,1.55
4139,0.883633,-30.356915,7.15,0.936
4142,0.884511,61.12397,4.8,0.54
4145,0.884893,57.219151,7.26,-0.026
4148,0.885491,30.349217,7.27,1.498
4154,0.886793,-24.776876,6.44,0.439
4161,0.888359,19.76649,7.42,0.362
4165,0.888716,49.655639,7.11,-0.015
4166,0.888747,4.086225,7.2,0.362
4169,0.889525,69.956108,7.08,1.481
4175,0.891173,37.418209,6.07,1.139
4186,0.89329,29.080226,7.33,0.121
4188,0.893604,29.489305,6.7,0.872
4190,0.893839,-62.871352,5.73,1.574
4195,0.89459,43.363391,7.19,0.622
4197,0.894815,-4.525588,6.53,0.991
4199,0.89505,-13.92027,7.48,0.944
4202,0.896547,52.689293,6.27,0.191
4210,0.897126,28.558215,7.33,1.033
4222,0.899747,-48.791356,6.82,0.962
4225,0.900108,25.488271,7.26,1.061
4227,0.901396,57.014109,7.41,0.38
4229,0.901683,66.435547,7.05,0.402
4236,0.902768,32.88841,7.22,1.542
4244,0.904152,-57.403107,7.33,1.036
4247,0.904887,-8.740662,6.15,0.911
4254,0.90833,56.319584,7.16,0.29
4257,0.909785,19.188417,5.8,-0.016
4273,0.914667,83.707435,5.59,0.105
4278,0.916139,23.628335,5.46,1.012
4279,0.916228,-45.219942,7.43,1.061
4280,0.916467,24.10027,7.41,0.652
4281,0.916551,-74.302356,6.68,0.987
4282,0.916715,58.972698,4.83,1.216
4283,0.916751,-69.527084,5.45,1.095
4288,0.918114,48.67852,6.28,1.681
4296,0.919382,57.27614,7.43,1.779
4301,0.919976,-47.405965,6.73,0.5
4307,0.920742,24.557062,6.19,1.546
4313,0.922098,6.854241,7.37,1.143
4316,0.923001,-24.660231,7.07,1.013
4319,0.923672,28.559438,7.2,0.201
4336,0.928444,-7.347149,5.88,1.52
4350,0.931378,-53.192541,6.61,1.093
4353,0.932093,-27.775839,6.11,1.674
4356,0.93292,27.209381,6.08,0.133
4361,0.933747,-11.266526,5.35,1.505
4364,0.933934,-3.737974,7.41,0.444
4370,0.935641,-8.023566,7.44,0.554
4372,0.935867,13.95196,6.46,0.962
4373,0.936931,57.996557,6.2,1.376
4379,0.937449,35.228621,6.93,0.114
4385,0.93917,-63.958384,7.17,0.808
4401,0.941856,42.978787,6.53,1.028
4412,0.944432,59.181056,4.62,0.957
4417,0.945143,60.71674,2.15,-0.046
4426,0.945885,38.499345,3.86,0.13
4429,0.946349,-2.729909,6.99,0.292
4430,0.946377,60.362836,5.56,-0.054
4432,0.946974,-25.363367,7.19,0.124
4436,0.948624,68.775657,6.39,0.375
4439,0.948738,64.532283,6.98,0.918
4453,0.953445,23.417648,4.4,0.94
4456,0.954012,54.952441,7.14,0.12
4465,0.955435,61.421895,6.44,0.94
4467,0.955611,52.239935,7.1,1.65
4469,0.955952,-76.553946,7.39,1.086
4476,0.958294,21.486184,7.02,1.099
4486,0.960489,-18.998621,6.92,0.082
4490,0.961012,45.839379,6.1,1.028
4491,0.961016,1.785612,6.97,1.19
4500,0.963931,28.992217,5.44,1.076
4501,0.963949,-1.765981,6.56,1.004
4502,0.964469,-66.560868,7.17,0.823
4507,0.964934,29.521366,7.21,1.246
4509,0.965073,75.493842,7.49,0.14
4510,0.965142,13.695865,6.3,0.895
4513,0.965494,52.136773,7.3,0.11
4523,0.967397,37.499519,7.39,0.278
4531,0.969375,-15.682776,7.07,0.455
4532,0.969411,39.47537,6.55,1.152
4540,0.970198,70.49636,6.97,-0.054
4542,0.970615,33.950885,5.99,1.0
4544,0.971236,45.597145,7.23,0.209
4548,0.971915,21.404495,6.47,0.089
4549,0.972071,6.844312,6.74,1.063
4553,0.972834,-60.696239,6.23,0.096
4556,0.974011,24.522079,7.33,0.499
4561,0.974571,26.785835,7.36,1.534
4562,0.975285,66.351793,5.97,-0.008
4567,0.976766,-29.357449,4.3,-0.154
4574,0.978639,47.036586,6.84,-0.1
4575,0.978831,-19.632671,7.12,1.6
4577,0.978852,-11.379975,5.62,0.949
4582,0.979374,-5.882816,6.57,1.136
4598,0.984179,27.657139,6.99,1.382
4602,0.985157,32.455778,7.37,0.177
4627,0.992301,48.966339,6.9,0.41
4645,0.997135,6.483225,6.14,1.654
4647,0.997486,-8.323171,7.41,1.179
4648,0.997665,-49.750633,7.39,1.579
4662,0.999914,48.019958,7.13,-0.104
4664,1.000771,60.50996,7.09,0.969
4665,1.000988,44.713243,5.69,-0.01
4666,1.001025,-2.019027,7.35,0.46
4678,1.003686,47.318486,7.28,1.436
4679,1.004369,18.199025,7.34,1.073
4686,1.005883,17.226313,7.25,1.019
4693,1.007773,21.249143,6.83,1.372
4694,1.008232,80.545404,6.67,0.393
4695,1.00824,18.691578,7.16,1.099
4699,1.008587,70.982988,6.4,0.135
4700,1.008725,37.791505,7.21,0.13
4703,1.009098,58.364124,7.12,0.197
4706,1.00929,-25.74915,7.34,0.975
4709,1.009811,-36.238245,6.99,1.428
4713,1.011129,-52.582757,7.34,0.402
4714,1.011146,-20.090195,7.22,1.273
4716,1.011223,-1.658624,6.85,1.6
4726,1.013915,-9.373547,7.4,0.221
4737,1.017154,-4.6484,7.34,0.547
4760,1.02174,-38.916527,5.59,1.185
4761,1.021944,45.45205,6.86,0.897
4762,1.021941,-60.860148,6.91,0.65
4776,1.024179,49.54422,6.48,1.099
4779,1.025042,69.358521,6.67,0.019
4784,1.026162,-38.214773,6.61,0.905
4786,1.026201,-6.799532,7.22,1.618
4791,1.027401,-16.265573,6.47,1.184
4799,1.02877,25.292219,6.71,0.783
4801,1.029388,57.816696,6.77,0.28
4819,1.033838,-57.002389,6.12,0.935
4824,1.035457,56.328672,6.71,1.109
4833,1.038433,81.875575,6.9,0.01
4834,1.038463,51.034938,6.48,0.122
4842,1.040674,-31.552005,5.5,0.083
4848,1.041563,8.821559,7.08,0.287
4858,1.043227,27.747951,6.88,0.448
4859,1.04356,-77.551024,7.24,1.39
4865,1.044352,52.850912,7.39,0.033
4868,1.045178,9.132955,6.83,0.498
4869,1.04525,-65.456102,6.25,1.634
4879,1.046971,31.804263,5.5,-0.043
4880,1.046997,-46.397311,5.39,0.9
4883,1.047305,26.299391,7.21,0.406
4884,1.047328,62.60909,7.25,0.914
4892,1.048274,51.798093,6.84,-0.019
4893,1.048407,41.345157,5.95,0.161
4896,1.049058,7.890135,4.27,0.952
4901,1.050423,47.376158,6.46,0.248
4904,1.050705,-4.836601,5.4,1.106
4908,1.052743,53.140421,7.39,1.53
4922,1.054918,-29.525848,6.28,0.932
4923,1.054992,-60.097487,6.81,0.48
4925,1.055151,-41.02111,6.99,1.59
4951,1.06028,61.074823,5.92,0.512
4952,1.060286,58.909217,6.75,1.688
4955,1.060952,84.606879,6.74,0.246
4968,1.063097,6.764834,7.07,0.094
4970,1.063619,1.366846,6.06,0.271
4973,1.064822,47.642295,6.82,-0.055
4975,1.065442,-40.648292,7.03,0.147
4979,1.065947,48.861337,7.19,0.442
4980,1.066319,35.469457,7.2,0.232
4987,1.067265,-40.530594,7.28,0.446
4988,1.06733,52.502161,5.99,1.447
4992,1.067917,38.688535,7.14,1.655
5003,1.070996,57.116699,7.04,1.017
5006,1.071294,54.204246,6.84,0.528
5011,1.072084,61.580184,5.83,0.569
5016,1.073316,-47.940339,6.84,1.596
5024,1.074339,29.658806,6.2,0.443
5032,1.075717,-33.532845,6.44,1.071
5035,1.07679,39.99111,6.77,0.328
5045,1.077892,33.183021,7.07,1.607
5050,1.07878,2.313713,7.21,1.195
5052,1.079665,51.009781,6.53,-0.081
5058,1.080402,-20.732463,7.5,0.488
5060,1.080524,74.372125,6.82,0.044
5064,1.081288,5.656262,6.03,1.525
5065,1.081984,16.242238,7.2,1.673
5070,1.084412,-13.759601,7.3,1.078
5071,1.084821,14.946133,5.64,0.42
5072,1.085503,-71.733949,7.37,1.086
5075,1.085736,-83.590328,7.37,1.08
5081,1.086725,19.197783,7.44,1.567
5089,1.089413,-40.269995,7.18,0.421
5111,1.093579,-9.979323,6.09,1.012
5121,1.094709,21.473181,5.33,0.003
5122,1.094919,21.465442,5.55,-0.048
5123,1.094974,4.198544,7.3,1.131
5130,1.097008,4.908372,6.35,0.383
5135,1.097622,4.90941,7.26,0.484
5137,1.098049,65.971053,7.26,0.104
5151,1.101098,57.756476,7.12,0.019
5154,1.101407,-46.718414,3.32,0.885
5155,1.10143,-9.839354,5.58,0.009
5156,1.101604,3.274671,7.31,1.345
5159,1.101764,-10.985445,6.84,1.0
5160,1.102141,-23.992451,6.12,1.076
5162,1.102329,35.516091,7.41,0.398
5165,1.103111,32.181485,6.28,1.308
5176,1.106318,62.761389,6.52,0.214
5183,1.10738,-35.660665,6.61,0.137
5188,1.107692,-39.856278,6.64,1.548
5192,1.109341,12.956039,6.14,0.962
5196,1.110145,13.884609,7.22,0.448
5198,1.110452,8.360039,6.93,0.301
5208,1.112322,-15.510287,7.17,1.002
5221,1.115002,59.858609,6.87,0.002
5222,1.115287,70.9314,6.63,0.164
5229,1.116702,56.934972,6.41,1.188
5233,1.117773,11.552099,7.22,0.334
5237,1.118664,20.151077,6.99,0.96
5240,1.119292,53.498185,6.31,1.499
5244,1.11972,-1.732081,7.02,0.56
5245,1.119782,-24.855115,7.48,1.185
5247,1.120255,-23.996334,6.36,0.238
5251,1.120523,49.555446,6.81,-0.031
5254,1.120826,44.616657,7.48,1.437
5257,1.121838,-61.775289,5.36,0.884
5258,1.122551,43.523545,7.26,0.403
5259,1.122944,38.028895,7.14,-0.037
5265,1.124644,41.258877,7.24,0.541
5269,1.125559,-41.746699,7.01,0.567
5285,1.129502,-9.78555,5.71,0.446
5287,1.129656,41.513263,7.26,0.032
5289,1.129957,-41.486916,5.21,0.159
5292,1.130434,46.842118,7.41,1.19
5299,1.132544,20.739113,5.56,0.121
5304,1.13324,1.993042,6.44,0.847
5306,1.133559,43.942092,5.04,0.109
5308,1.133701,32.01213,6.23,0.398
5310,1.134414,-61.871615,7.48,0.246
5316,1.136266,44.796111,7.46,-0.076
5325,1.137477,54.92034,5.17,0.704
5328,1.137595,28.867939,6.86,0.371
5333,1.139399,9.908197,6.71,1.661
5335,1.1395,5.649819,5.51,0.334
5336,1.13961,54.231363,7.11,0.078
5337,1.139742,-55.24576,3.94,-0.12
5350,1.142627,58.263449,5.77,-0.019
5352,1.14273,-46.667982,6.89,0.292
5353,1.143164,-10.182264,3.46,1.161
5359,1.144685,70.681539,7.48,0.034
5361,1.145613,86.25709,4.24,1.213
5376,1.14885,9.730505,7.31,-0.058
5399,1.15341,80.011579,6.24,0.922
5403,1.153631,69.686524,6.93,0.24
5405,1.153735,33.941518,7.36,0.141
5417,1.156159,-56.595167,7.14,0.464
5423,1.158368,47.241792,4.26,0.012
5429,1.159718,57.349997,6.65,0.439
5433,1.160875,23.794236,6.65,0.342
5436,1.162194,35.620558,2.07,1.576
5443,1.163667,19.658408,5.57,0.697
5446,1.164394,49.05386,7.19,0.069
5447,1.164515,54.738965,6.75,1.14
5454,1.165814,33.881446,6.97,0.546
5461,1.167581,-26.193742,7.34,1.131
5466,1.168715,-57.694419,6.41,0.888
5472,1.169845,15.673912,6.07,1.535
5474,1.169985,-8.906135,6.4,1.029
5477,1.170998,-56.862962,6.98,0.309
5482,1.17188,42.081475,5.67,0.603
5483,1.17207,25.457763,5.81,1.466
5494,1.175629,64.174558,7.3,0.223
5496,1.175683,52.129197,7.49,0.167
5498,1.175987,2.44567,5.97,1.491
5499,1.176198,51.013332,6.9,0.43
5506,1.177579,68.778621,5.32,-0.014
5512,1.178616,-4.842179,7.32,0.391
5519,1.180696,67.780095,6.55,0.553
5521,1.181179,49.164388,7.3,1.63
5522,1.181745,9.563901,7.23,0.568
5524,1.182975,56.774405,7.24,-0.023
5527,1.183809,-18.804909,7.15,1.496
5530,1.185017,55.149901,4.34,0.17
5532,1.185213,31.424736,5.15,0.261
5537,1.186189,37.724121,5.8,-0.095
5539,1.186272,46.183852,6.6,1.6
5542,1.187479,46.629826,7.31,-0.026
5547,1.188138,-13.503279,7.1,1.494
5554,1.190428,64.202677,5.56,-0.052
5559,1.190894,21.03465,4.66,1.024
5563,1.191381,10.291908,6.49,0.891
5566,1.192245,-12.843083,7.48,0.589
5574,1.194342,30.089638,4.51,1.092
5577,1.194829,65.018854,5.57,-0.072
5582,1.195419,-2.251079,5.93,1.403
5611,1.202898,-73.907068,7.17,0.587
5613,1.204394,-10.940195,7.38,1.09
5614,1.204601,79.673963,5.6,0.008
5619,1.20532,12.281821,6.89,0.494
5624,1.206476,-30.802128,6.54,0.468
5634,1.208512,2.471579,6.55,0.454
5638,1.209465,45.337531,6.13,1.652
5649,1.212616,-37.856479,5.95,0.281
5653,1.212977,-35.205562,6.97,1.05
5654,1.21325,-6.783375,6.59,0.934
5659,1.214719,32.075442,7.0,0.039
5662,1.214968,51.602349,7.3,0.38
5665,1.216002,47.195274,7.07,0.99
5667,1.21652,30.064229,6.24,0.98
5670,1.21731,33.154945,7.41,0.551
5672,1.218335,41.654303,7.24,0.77
5676,1.219398,61.706188,6.4,0.018
5682,1.221163,34.098403,6.73,-0.144
5684,1.221553,62.828869,7.3,1.208
5692,1.223098,-2.550835,7.25,1.132
5697,1.224025,-39.540086,7.26,0.424
5704,1.225721,44.172204,7.43,1.225
5705,1.225769,29.736229,6.74,0.993
5725,1.228857,7.575354,5.21,0.32
5730,1.229152,24.583713,4.67,1.047
5731,1.22924,7.578261,6.44,0.492
5742,1.231139,-4.847421,7.15,0.428
5752,1.233664,-13.475254,6.88,0.312
5753,1.233741,34.492687,7.05,0.584
5756,1.234347,60.883121,7.18,0.031
5760,1.234695,28.529575,6.33,1.684
5766,1.235453,16.133479,5.97,-0.082
5771,1.236248,58.812331,7.18,0.546
5781,1.239103,-50.41634,7.34,1.13
5782,1.239125,30.542061,7.36,0.002
5786,1.240011,-7.922826,5.14,0.448
5793,1.241478,-5.047387,7.5,0.575
5800,1.243275,49.429644,7.34,-0.014
5809,1.244843,-57.383978,7.41,1.348
5811,1.245109,6.995136,6.04,1.081
5816,1.246053,60.939008,7.25,0.469
5820,1.246992,-0.973795,5.7,0.428
5827,1.248423,-15.818801,7.34,0.473
5829,1.250156,-68.81891,7.22,1.0
5849,1.253043,-45.531664,4.97,0.571
5865,1.257855,20.414543,6.99,0.086
5873,1.259902,0.912455,6.71,0.129
5884,1.262704,-68.875927,4.25,0.48
5885,1.262982,9.784866,7.16,0.466
5893,1.264796,20.502211,7.24,1.013
5894,1.264915,-23.973145,7.15,0.312
5899,1.267729,49.896262,7.45,1.601
5900,1.267901,61.907445,7.32,0.417
5901,1.268064,25.769358,6.76,2.608
5913,1.269972,71.743842,5.87,2.042
5914,1.270015,-42.009716,6.58,1.189
5916,1.270176,87.145496,6.2,1.114
5923,1.271922,33.11472,6.04,1.163
5926,1.27347,48.082245,6.61,-0.04
5929,1.274381,23.589459,6.69,0.046
5930,1.274716,-67.431033,6.91,0.378
5931,1.274799,42.93942,6.59,0.594
5934,1.275281,79.910013,6.27,0.44
5937,1.276734,74.026816,7.07,0.056
5939,1.276747,-2.500368,5.42,0.888
5949,1.278358,-41.18044,7.41,1.101
5964,1.28066,21.051858,7.03,0.415
5972,1.283057,-2.27916,6.52,0.563
5979,1.284364,-66.397854,6.23,0.052
5981,1.284739,44.901992,6.11,1.59
5987,1.286052,2.015287,7.26,1.019
5997,1.287946,39.480541,6.69,0.023
6000,1.288749,1.841259,7.47,0.8
6012,1.290033,31.744617,6.36,1.132
6014,1.290636,57.63208,6.86,0.047
6023,1.292496,14.242684,7.18,1.31
6026,1.293057,-65.211773,6.92,1.571
6034,1.294937,44.631914,6.78,1.57
6035,1.295101,-7.659505,6.8,0.273
6043,1.295914,56.631594,6.68,1.021
6047,1.29666,49.008445,6.99,0.65
6048,1.296654,3.614466,5.13,0.071
6051,1.297326,55.445391,7.4,-0.134
6052,1.297455,-67.110484,7.28,1.165
6062,1.299772,-52.105791,7.4,0.293
6074,1.302818,47.419706,6.29,1.357
6080,1.303858,57.803166,6.39,1.589
6086,1.305185,67.816421,6.68,0.02
6095,1.307048,-23.013221,7.3,0.264
6105,1.309218,43.281134,7.13,1.574
6119,1.311725,72.877915,6.99,1.201
6123,1.312267,-43.332916,6.78,1.491
6125,1.312766,72.401433,6.87,1.207
6126,1.313058,37.386275,6.44,0.233
6130,1.314764,39.963267,7.46,1.061
6148,1.317539,45.705877,7.17,1.61
6153,1.31864,80.8618,7.22,0.385
6161,1.319702,76.796608,7.29,1.241
6169,1.322334,-53.636366,7.31,1.446
6174,1.323416,3.289691,7.48,1.154
6179,1.324443,27.264059,4.74,0.032
6184,1.324818,80.894213,6.7,0.022
6193,1.326094,-47.292326,7.48,1.64
6207,1.329251,-68.8982,7.07,0.508
6212,1.330082,-0.509029,5.87,0.635
6215,1.331038,58.208143,6.99,0.412
6220,1.332712,-15.814317,6.7,0.584
6221,1.332858,-57.349158,7.44,0.443
6223,1.334164,-9.883786,6.65,0.405
6227,1.334696,41.970526,6.95,0.352
6228,1.334699,58.231611,4.95,0.683
6229,1.334791,-20.470885,7.48,1.614
6236,1.3366,52.131422,7.48,0.169
6239,1.336833,-60.07425,7.29,1.461
6242,1.337311,-72.749287,7.45,0.332
6244,1.337715,-36.242905,7.45,0.045
6245,1.338336,43.510174,7.06,1.103
6247,1.338733,77.570682,6.31,0.912
6253,1.339605,-28.986893,7.39,1.077
6257,1.341071,-57.338517,7.0,0.545
6258,1.341058,-11.238999,6.16,1.102
6269,1.342937,-3.24699,6.26,1.013
6271,1.343607,54.96235,7.21,0.586
6273,1.344601,51.594779,7.1,0.041
6274,1.344625,-13.889976,6.84,0.989
6276,1.34475,15.696039,7.25,0.84
6288,1.34808,-1.310586,7.35,0.281
6297,1.35121,54.62871,7.34,-0.034
6298,1.35145,64.658131,6.33,0.113
6301,1.352047,28.738207,5.23,1.396
6313,1.35416,22.374685,7.01,1.558
6317,1.354866,-6.159522,6.78,0.966
6319,1.355115,-49.741541,6.75,0.444
6320,1.35535,11.536746,6.89,0.404
6322,1.356836,-50.936935,6.6,1.085
6332,1.358696,74.580266,7.19,0.307
6334,1.358934,-45.137389,7.46,0.368
6344,1.360849,-33.232424,7.01,1.226
6355,1.363571,-66.384128,6.94,0.224
6357,1.364429,50.121984,6.54,1.104
6362,1.366193,12.604167,6.97,0.953
6363,1.366291,-69.71877,7.26,0.424
6364,1.366383,76.238804,6.37,0.283
6365,1.366439,76.710284,7.17,0.826
6370,1.367356,15.789214,7.35,0.505
6371,1.367374,79.025234,7.22,1.26
6379,1.369235,-37.051577,6.71,0.264
6386,1.369858,31.706032,7.3,1.005
6387,1.370163,43.584116,6.69,-0.131
6391,1.371627,18.682704,6.96,0.627
6397,1.372337,45.528778,4.87,1.077
6398,1.372544,-61.329419,7.22,1.651
6399,1.372851,16.825657,7.01,1.078
6402,1.373174,5.251383,7.48,0.344
6404,1.373408,-43.602558,7.03,0.34
6413,1.375134,-19.081208,6.35,0.493
6415,1.376342,-0.449673,6.5,1.079
6418,1.376931,1.726332,6.21,1.482
6425,1.378625,-36.596526,6.71,0.99
6426,1.378641,17.197046,7.16,0.473
6427,1.37874,4.738241,6.87,1.043
6428,1.378738,10.369538,7.47,0.681
6437,1.381556,11.366504,6.77,1.123
6439,1.382344,31.841192,7.45,1.715
6440,1.382432,7.41926,7.3,0.829
6443,1.384019,-37.702379,7.33,1.64
6448,1.385224,9.187626,7.43,0.328
6463,1.388103,-33.548023,6.8,1.524
6466,1.388358,36.514632,6.8,0.031
6467,1.38836,45.332891,7.27,0.019
6472,1.389264,58.142994,6.36,0.457
6473,1.389302,-17.933928,7.05,1.626
6478,1.390264,20.468967,5.97,1.677
6488,1.391933,-30.945617,5.84,1.612
6493,1.393037,-24.352764,6.66,0.24
6498,1.393735,34.245887,6.28,0.829
6500,1.394612,37.714943,5.6,0.276
6501,1.394642,-40.956056,7.21,1.122
6507,1.396337,78.726056,6.07,0.389
6513,1.397463,17.818344,6.59,0.403
6523,1.40039,-8.183257,3.6,1.065
6526,1.400705,-8.007416,6.21,0.235
6533,1.40226,72.847106,7.07,0.57
6537,1.403413,-31.811963,6.85,0.569
6546,1.405188,43.142097,6.69,0.035
6550,1.405695,-6.914656,5.92,0.407
6554,1.406556,36.88348,7.28,0.059
6557,1.407014,57.198238,7.38,1.696
6575,1.411092,-15.660468,6.17,0.924
6577,1.411197,-34.139963,6.69,0.999
6578,1.411329,-41.492549,5.42,1.03
